idx,Question_no,Set_no,idx1,idx2,idx3,idx4
3072,Q273,8,424,368,835,1584
3073,Q274,8,850,681,229,1280
3074,Q275,8,1146,684,127,1553
3075,Q276,8,636,248,686,1481
3076,Q277,8,115,1087,632,1463
3077,Q278,8,620,227,655,1337
3078,Q279,8,366,59,294,1413
3079,Q280,8,597,1028,143,1494
3080,Q281,8,346,460,764,1269
3081,Q282,8,148,774,768,1538
3082,Q283,8,871,739,434,1448
3083,Q284,8,399,212,503,1595
3084,Q285,8,613,569,875,1510
3085,Q286,8,1096,529,725,1373
3086,Q287,8,838,783,308,1515
3087,Q288,8,704,547,745,1285
3088,Q289,8,1085,319,1177,1313
3089,Q290,8,626,881,940,1476
3090,Q291,8,42,713,287,1391
3091,Q292,8,593,453,663,1505
3092,Q293,8,372,110,327,1439
3093,Q294,8,861,207,79,1446
3094,Q295,8,1072,406,936,1599
3095,Q296,8,78,429,1143,1215
3096,Q297,8,80,398,798,1468
3097,Q298,8,736,498,96,1563
3098,Q299,8,942,729,540,1293
3099,Q300,8,1179,425,482,1340
3100,Q301,8,375,1118,72,1480
3101,Q302,8,1001,208,542,1368
3102,Q303,8,874,622,331,1330
3103,Q304,8,343,1142,76,1571
3104,Q305,8,5,992,326,1388
3105,Q306,8,1166,86,785,1236
3106,Q307,8,213,879,670,1371
3107,Q308,8,1079,292,1112,1369
3108,Q309,8,1076,420,314,1255
3109,Q310,8,153,218,209,1275
3110,Q311,8,1172,392,1054,1398
3111,Q312,8,149,199,831,1525
3112,Q313,8,75,807,919,1202
3113,Q314,8,277,245,447,1399
3114,Q315,8,130,1162,1114,1460
3115,Q316,8,1098,1145,237,1318
3116,Q317,8,132,385,412,1548
3117,Q318,8,696,390,1135,1331
3118,Q319,8,83,1040,58,1443
3119,Q320,8,228,998,996,1315
3120,Q321,8,568,1194,883,1469
3121,Q322,8,659,510,1034,1303
3122,Q323,8,981,621,1182,1336
3123,Q324,8,1049,1075,1133,1428
3124,Q325,8,960,999,439,1200
3125,Q326,8,1129,102,473,1458
3126,Q327,8,74,48,1140,1489
3127,Q328,8,9,263,481,1497
3128,Q329,8,427,89,521,1429
3129,Q330,8,1174,986,16,1338
3130,Q331,8,1077,1198,458,1578
3131,Q332,8,1067,100,407,1401
3132,Q333,8,451,757,522,1528
3133,Q334,8,172,377,108,1575
3134,Q335,8,14,711,240,1464
3135,Q336,8,369,691,1014,1283
3136,Q337,8,894,508,363,1566
3137,Q338,8,54,666,112,1277
3138,Q339,8,740,703,440,1501
3139,Q340,8,230,408,516,1219
3140,Q341,8,773,1152,817,1492
3141,Q342,8,776,642,176,1308
3142,Q343,8,607,541,238,1224
3143,Q344,8,1080,859,46,1499
3144,Q345,8,500,310,628,1410
3145,Q346,8,33,950,312,1233
3146,Q347,8,60,445,88,1408
3147,Q348,8,28,1130,84,1473
3148,Q349,8,469,553,410,1389
3149,Q350,8,512,459,174,1459
3150,Q351,8,1199,909,222,1302
3151,Q352,8,539,742,550,1242
3152,Q353,8,415,653,702,1294
3153,Q354,8,1187,1022,975,1238
3154,Q355,8,1010,205,916,1342
3155,Q356,8,187,101,527,1467
3156,Q357,8,528,795,345,1555
3157,Q358,8,404,525,781,1447
3158,Q359,8,304,487,15,1572
3159,Q360,8,477,300,545,1484
3160,Q361,8,1161,387,340,1370
3161,Q362,8,818,990,747,1518
3162,Q363,8,322,211,743,1516
3163,Q364,8,1197,468,1064,1394
3164,Q365,8,40,370,443,1205
3165,Q366,8,976,526,732,1437
3166,Q367,8,761,1004,455,1267
3167,Q368,8,886,71,991,1288
3168,Q369,8,803,1070,611,1376
3169,Q370,8,203,157,865,1491
3170,Q371,8,1027,1068,646,1334
3171,Q372,8,53,285,884,1335
3172,Q373,8,989,177,198,1383
3173,Q374,8,825,677,37,1547
3174,Q375,8,11,202,1175,1282
3175,Q376,8,770,1165,694,1568
3176,Q377,8,373,336,706,1461
3177,Q378,8,166,789,639,1245
3178,Q379,8,303,1136,1184,1405
3179,Q380,8,276,842,250,1478
3180,Q381,8,557,45,251,1310
3181,Q382,8,579,497,1053,1556
3182,Q383,8,559,843,273,1321
3183,Q384,8,822,578,475,1590
3184,Q385,8,635,538,969,1243
3185,Q386,8,183,637,125,1333
3186,Q387,8,1015,536,73,1281
3187,Q388,8,193,837,513,1425
3188,Q389,8,577,433,917,1558
3189,Q390,8,386,546,600,1587
3190,Q391,8,384,64,1097,1264
3191,Q392,8,216,890,367,1204
3192,Q393,8,535,179,832,1319
3193,Q394,8,708,505,749,1433
3194,Q395,8,1021,151,381,1534
3195,Q396,8,518,423,712,1352
3196,Q397,8,519,587,77,1452
3197,Q398,8,315,824,393,1317
3198,Q399,8,246,1153,1183,1471
3199,Q400,8,328,868,1047,1581
